sample_id,t_evnt_start,t_evnt_end,sc_type,sc_location,phase_select,fault_target,fault_resistance,line_1_2_a_length,line_1_2_a_xline,line_1_2_a_rline,line_1_2_a_cline,line_1_2_a_xline0,line_1_2_a_rline0,line_1_2_a_cline0,line_1_2_b_length,line_1_2_b_xline,line_1_2_b_rline,line_1_2_b_cline,line_1_2_b_xline0,line_1_2_b_rline0,line_1_2_b_cline0,line_2_3_a_length,line_2_3_a_xline,line_2_3_a_rline,line_2_3_a_cline,line_2_3_a_xline0,line_2_3_a_rline0,line_2_3_a_cline0,line_2_3_b_length,line_2_3_b_xline,line_2_3_b_rline,line_2_3_b_cline,line_2_3_b_xline0,line_2_3_b_rline0,line_2_3_b_cline0,line_2_3_b_on,line_1_2_b_on,ext_grid_3_on,ext_grid_1_u_setp,ext_grid_1_phi_setp,ext_grid_1_short_circuit_power,ext_grid_3_pgini,ext_grid_3_qgini,ext_grid_3_short_circuit_power,load_3_plini,load_3_qlini,load_2_plini,load_2_qlini
3619,0.241532091747439,0.685364913602539,3,7.612268507505904,2,Line_1_2_a,1.489888818110114,47.528737138559379,0.424513113059008,0.193911877387247,0.009587706787193,0.286818519347126,0.224872063336960,0.009282916934025,32.749822945871742,0.373033438544082,0.050000000000000,0.009451013426804,0.383585910471843,0.222451293168061,0.009145225127333,11.789066199547744,0.449676517642088,0.050000000000000,0.009209391417337,0.569382563303896,0.197527818448265,0.009212157980736,25.902707050513563,0.395747490663739,0.070004329106581,0.008730653169163,0.205915754113371,0.226723481836228,0.005295842138805,True,True,False,1.021236746993640,-38.245569005374691,1725.648717864211449,25.183179197701861,15.919880839172803,4615.213287731568016,33.547099990230649,-10.902887502634240,43.755128562828695,-5.923422844435905
3620,0.266551940238298,0.387410001601495,3,96.809840342194903,0,Line_1_2_b,9.414195737481664,18.345467874574204,0.447824697061764,0.050000000000000,0.009295007060137,0.634950281825843,0.227527508093325,0.007692823577593,14.346041265537714,0.412677607194458,0.117837240085140,0.009284778415598,0.598346386094395,0.157268896829454,0.008498135615933,40.169789502658539,0.352274348775328,0.100272049292964,0.009459220534136,0.253920769787949,0.247139453221554,0.008860306350659,10.216202597252202,0.429690320844964,0.170039268901311,0.009305473142540,0.317820318341205,0.158733728744356,0.007213499739692,True,True,True,1.032883927094655,63.929507042860280,4852.508384014049625,48.212537595484037,-18.883202085205667,1049.726750635762301,38.064094700500952,-7.167449152742812,29.432976634892768,17.778073382775254
3621,0.348898652761916,0.587086757337621,0,11.465444821726155,2,Line_1_2_b,0.378092272851250,43.166299324242331,0.423521776572758,0.050000000000000,0.008922376062812,0.247075672986120,0.144266110647168,0.005632121554543,36.048094022678086,0.368167997007601,0.053628455617614,0.009823090852482,0.559911253255453,0.284275311121810,0.005648924623335,43.869939357231331,0.358740012934002,0.050000000000000,0.009790382621085,0.512303554449663,0.116084873011115,0.005161765833829,26.090423566889832,0.441305012977121,0.197525983215991,0.009346062146628,0.386700194932732,0.101046920405778,0.005197823294907,False,True,False,0.970249313421206,-68.624495146419918,2004.378389781943952,-45.283075466824883,17.125541059085464,2304.085173953724734,25.166212523170895,-11.057135061145736,24.097692854393152,6.947805572919442
3622,0.220652655500039,0.240635436078641,3,69.804043735457483,1,Line_2_3_a,3.434933338666575,44.467425039033337,0.410712164969189,0.050000000000000,0.008783681637514,0.611057605642574,0.238321348428494,0.005887376725785,22.175485112833240,0.374055636410288,0.182145090810798,0.009023969899818,0.474389347825542,0.136756281645003,0.008706285402150,45.866685726468397,0.397605385039447,0.189640083982942,0.009056120296523,0.340891792181629,0.107513858808768,0.008881285115491,26.675649974484383,0.414969806043096,0.108663245095266,0.009320081628939,0.465132281154903,0.200069839453596,0.007158506668194,False,False,False,0.985545690665569,75.954488028677403,4512.949617818836487,-14.279157393472865,18.888484853844872,3964.749329151113670,34.646134735601720,10.631621270594604,49.439798740862486,12.007080575738570
3623,0.222993619790454,0.291891285841944,0,6.980793949142850,0,Line_1_2_b,0.176855982915900,37.270293935308473,0.350747877376865,0.166179669923551,0.008554918758167,0.204677197738793,0.200722532594058,0.009150861552327,36.087617171721085,0.424645669209302,0.159469625868268,0.008689859795678,0.326416732200274,0.297853066691027,0.006360773131946,46.950564151485182,0.434121973452774,0.097032048361862,0.009673363156353,0.253751795641885,0.118999893942738,0.007434029440831,38.639136761821050,0.420722938618633,0.085910250087695,0.008626884716140,0.185700149425419,0.274470089873024,0.009006978771599,True,True,False,1.004909114785759,51.929109478285845,447.004116298840472,18.278186832196667,2.515940907415576,3503.552137336725536,49.844886891171157,-13.363231815140376,47.446094436241310,-10.879836405667405
3624,0.253838266557343,0.350805090481896,1,5.206977330511497,1,Line_2_3_b,7.683584761988576,58.204531943549242,0.427091022470097,0.128570389474598,0.009078076902268,0.565394164058668,0.174597685188005,0.008263518729669,15.981301831744490,0.357278568450972,0.184988980662481,0.008733038551247,0.294825723273861,0.222555969367645,0.007875806767731,57.923357063339125,0.366649933843383,0.050000000000000,0.009093226109972,0.399003237227119,0.107053317510774,0.009306060418542,41.692632813831331,0.384935800931836,0.098999959473862,0.009603247071407,0.177645863106798,0.269526490997136,0.006707923722627,True,True,True,0.980636782657859,29.436341296421148,620.757084814119366,23.961055247542632,10.085881239772778,1054.547677549786385,35.863731849017782,-2.486903640272097,25.659114802913443,-1.489513124105404
3625,0.224220230017815,0.398135234616577,0,54.432038391034112,1,Line_2_3_a,2.861596022009220,14.784572994523844,0.431457098969003,0.126848609674533,0.008970271996045,0.338972989963406,0.100721874368565,0.005523064656590,48.285061527673015,0.419503219781498,0.117195960726991,0.008980931527499,0.212053588076315,0.198696974650091,0.006470552162177,56.650316055694610,0.420372274331397,0.052257431766813,0.009124826517527,0.239088363504575,0.293192232673260,0.007679445877814,13.116552238703081,0.350053733461336,0.057867073364657,0.008817670129834,0.222083197851263,0.158572752236688,0.008116542411504,False,True,True,0.956888162958857,-131.542969026650070,1723.698163008121810,29.092079162739694,12.494886775019452,1594.361186072186001,49.074353213076336,2.325005084685124,27.411775349408831,-8.886707649538881
3626,0.475531470476567,0.654569414645900,2,36.211718526568006,0,Line_2_3_a,5.977063734609027,26.442600380058192,0.396928129462415,0.187821548236872,0.009730535913880,0.638834723499298,0.113306649576990,0.008365896472451,43.456007398595965,0.368327875425776,0.119635771642308,0.009466553070995,0.411461395679973,0.144809765289509,0.009641031278519,22.912794874523719,0.365842748675746,0.069021640451150,0.009746876564628,0.546362028409347,0.214507114836470,0.005695546500004,17.157563748303382,0.422204230128374,0.094890185099062,0.008920677636931,0.278492422805243,0.207786012178869,0.006286605212308,False,True,True,1.036747321387949,87.006889821587095,959.626737441750038,13.988767811557691,14.820881648109690,294.396978443571641,44.656903410566201,-7.833480597268485,21.973528705395587,9.660871319676533
3627,0.421722263124998,0.716492617361294,1,66.766942345148905,0,Line_1_2_b,3.413765022977968,13.332943412855922,0.389692849053067,0.050000000000000,0.008533832330340,0.318147033835677,0.157019130911172,0.009168105943521,34.876265623559419,0.365726170212013,0.050000000000000,0.008571220329515,0.375895012087509,0.229699617730575,0.006523891244951,50.543842636173757,0.429668187492132,0.053788570108275,0.009827893832886,0.304742169811852,0.267815514807481,0.006415123178379,15.247752299755671,0.385756448385900,0.054952846368014,0.009256117908439,0.640955327521349,0.265521136811012,0.009984663216731,True,True,True,1.023655214907117,-81.242870206441012,2747.333752766832731,-10.854821858863630,4.363150075346329,999.397242083424771,29.851122694809089,9.390298275148105,32.293321406812979,-13.953189738998706
3628,0.472242310535055,0.779958598773052,0,84.017538818096895,0,Line_2_3_a,7.892250818311274,42.633808346011456,0.431497631502135,0.062157296241311,0.009747289337446,0.376663931250158,0.221673054504875,0.008002272820589,31.757350899831561,0.448204299845326,0.173566480197815,0.009822920973587,0.307659896437428,0.122279797389927,0.005969780933073,42.730177807215888,0.409773440495515,0.050000000000000,0.009294376242242,0.652865724853431,0.245927657582241,0.009989683930562,15.126132901015374,0.388198161748316,0.158958674730235,0.009145692135291,0.619265844379574,0.138429163335026,0.006304174513517,True,True,False,1.015743790594836,118.785381476849523,1211.910553776289589,25.586026834548420,10.095428473294309,1704.225655298564789,23.589662844381447,6.921853965081510,30.344215216094312,0.602181346534788
3629,0.317509759239394,0.434306690929777,1,68.357068958107178,2,Line_1_2_b,4.553073925211367,36.797056517069272,0.413638942587888,0.050000000000000,0.008523971648316,0.187786836555530,0.216336756272480,0.006960812497649,52.319260018425325,0.367976607169878,0.075533034520601,0.009422872405486,0.268707203913972,0.289838190867733,0.005662468641844,46.042386110308719,0.389178818305840,0.066868407364341,0.009716550391211,0.402798982563736,0.192933586981134,0.007003897809303,42.050480028941912,0.436491955907700,0.145280569712374,0.009845352492241,0.503733061681103,0.116231966342622,0.006835183862600,True,True,True,1.026385419230418,177.961465798599306,1851.348626221684754,-30.222693765685559,-4.785631567582115,4242.262264613944353,21.892711772543993,2.434223319959003,26.921174765576900,-3.922563663299385
3630,0.406168587763436,0.527785514229475,2,4.660780932899411,0,Line_2_3_a,0.968723217452399,23.959515145836288,0.429801725555583,0.168845331879217,0.008585965765730,0.222327357929679,0.240817668267114,0.005901060817673,29.132667225902686,0.393854120220653,0.055911074659698,0.009353217232314,0.194020726111964,0.139358130585885,0.008302961647721,38.650172161274384,0.430164475389638,0.193366973432767,0.009381630267927,0.561738063786096,0.164033782458569,0.007303062837175,12.381225645509115,0.370401429428099,0.159416602329076,0.009388606317297,0.352388772807037,0.219915682632400,0.008070972393098,False,False,False,0.984183778790845,22.386522162563949,4762.896711448324822,17.347814168013059,8.373454937886322,2843.713736090595830,23.949663750182740,2.886274447131573,41.284368102613456,17.387499499225811
3631,0.309783283583569,0.632306097158998,2,85.584078801906031,2,Line_2_3_a,9.824330491347943,14.323157216571650,0.368949116237375,0.149708466736216,0.008766656753319,0.421495260051151,0.286977491033354,0.006373724839663,18.347977443909407,0.416245125870546,0.050000000000000,0.009959279128052,0.500377394484289,0.197224170148206,0.006974013057709,59.861198730334834,0.444468316344468,0.067878261902713,0.008794032749073,0.697248528388412,0.259685188851373,0.007901816921843,34.861976307277061,0.351716861997442,0.050000000000000,0.009287692426112,0.678836004079506,0.143842761359081,0.008854644246255,False,False,False,0.961928080155746,-133.418317639697221,3040.339738587687862,-36.031822132285626,16.054915059052931,1155.756877831895508,29.873415528278898,-13.164354086387499,47.439096985311707,19.552012378488808
3632,0.293373743899213,0.392281700455889,3,37.942125048487661,1,Line_2_3_a,2.563404365912336,30.598320456129333,0.392993923647747,0.139638603973095,0.009546012360585,0.436914241641058,0.262048771140041,0.009858943180106,41.754612840310735,0.367306333882188,0.067613856176667,0.008603043239888,0.440464601925580,0.188318801919465,0.009743391311521,47.508526447358641,0.422284707994812,0.193878431678792,0.008919032463074,0.267525884888659,0.212708031724272,0.005421769035274,12.320923908193979,0.400534142006246,0.050000000000000,0.009276834805399,0.286257199542388,0.117742388492706,0.008781355002298,True,False,True,0.999066716608498,-102.418369363334861,3653.311315284591274,0.176255861643092,-10.561593241178707,2069.096828579100020,45.236223295159043,-5.591341840263478,46.812335435955681,-19.775313406616927
3633,0.291495613089722,0.693511500172989,0,27.542495129932966,0,Line_1_2_a,0.819900009679803,43.931859522020261,0.447504127184030,0.100725686147020,0.008916465680155,0.296931928808635,0.272898669148518,0.005232264691177,24.463604409171751,0.350377448172450,0.070161102834249,0.008859814471833,0.212721905658613,0.245964022272213,0.007218628595675,11.403333292929048,0.399344755860320,0.059768390132830,0.009222255520336,0.157733771748588,0.177492786019062,0.009703795192423,44.245885388209736,0.433450238732060,0.180605295247724,0.008635261595584,0.664077339656043,0.237880682663937,0.008415144250884,False,False,True,1.003198937942214,-97.351934074454704,1916.848952505166835,-21.819365985275507,19.321067925336553,3685.111723272071231,46.958218520247627,-12.724920632973920,42.391743759192643,-18.180161886075656
3634,0.236057105905964,0.705297651350777,1,46.355045470311282,1,Line_1_2_b,4.089356439316138,16.732113816658714,0.421901408771058,0.050000000000000,0.009365796797228,0.238364213817018,0.244983069072225,0.006695982652654,44.004257387619887,0.426350614827771,0.081560640419007,0.009669105222791,0.291057753158961,0.163080283504494,0.005364925777662,30.812342401248856,0.377737336243868,0.166039356529009,0.008523753987299,0.695407065021942,0.278976765644546,0.005961967976109,35.094246451472770,0.352626842337046,0.075249803273034,0.008914173075575,0.357175975306144,0.192492572420027,0.007207642920696,False,True,False,1.029462939987348,-44.930739030097698,3474.798406356064334,24.796834503141028,4.500066236858537,3022.646112753788657,33.754929243868432,-16.134715914521927,41.864127472466151,0.397555592036657
3635,0.245688922942209,0.500951050790313,1,26.233031210106265,1,Line_1_2_a,9.336412524518355,39.334949427865794,0.361231327023619,0.058463815002491,0.009036546056750,0.183103624270982,0.214571224459643,0.007203660173325,35.136991148272763,0.373640906417066,0.050000000000000,0.009069671626552,0.684945253980402,0.173939832647595,0.008730562422032,15.207761741476936,0.449321356786476,0.112165614408979,0.008553584352899,0.547320735516452,0.220998171916628,0.008561109319553,52.194364776036167,0.409396967820916,0.189000057015917,0.008992493039077,0.451939292733018,0.293278417967913,0.006754509628786,False,False,True,0.970501143567864,-28.313095633292303,2350.129098768928998,42.492959232897284,8.718294901732847,2205.635612943579417,26.360742109625175,10.975172625912720,48.097694979751978,-16.888197824146989
3636,0.311909246126068,0.618353128306911,3,33.523191752241679,2,Line_1_2_a,0.520053503110180,58.842177987099454,0.435105074446400,0.050000000000000,0.008611651936624,0.458909137993201,0.163594572983418,0.005380247184889,27.955237056416287,0.388135689418668,0.194891622266540,0.009613184029606,0.211884184226496,0.208642137464602,0.007243031578451,10.214427670324374,0.430974619912704,0.133813914887282,0.008799330614926,0.314282950177322,0.222697235926101,0.008603176944953,25.941723989913783,0.353158465257336,0.050000000000000,0.009277279074679,0.158564912864995,0.158867211502019,0.005159932843258,False,False,False,0.975381552704543,21.906401809089232,142.167395482703142,12.622547416399854,-3.772724916843600,3544.752158139010589,44.551817972050088,-5.309848749600006,40.988965424937049,-0.880704287891106
3637,0.455296518458368,0.617194630403185,1,75.753818737431942,1,Line_2_3_b,6.216885807682806,54.234806649609197,0.350843663636302,0.068678848572377,0.009836836874832,0.514947650094510,0.196832168769136,0.008930972741243,55.115268382433221,0.360741388059436,0.142004883928336,0.009469312579113,0.205127045626951,0.238128608187322,0.007885654432992,54.184335644163454,0.370704570302899,0.071821805173797,0.009779752197572,0.663626498809993,0.198214793407689,0.009097148461477,42.460737210769317,0.410177797796636,0.134884186310069,0.009702229891187,0.582900892648458,0.297401994095956,0.009981036932649,True,False,False,1.042110064564059,36.554861227203126,2065.702287370969771,35.141684240192525,17.876145973224624,1870.054241656594058,49.340945280900094,-10.611355222848644,37.666546321731104,-19.017058340980149
3638,0.429479069008909,0.528120908211956,0,4.256462884735079,0,Line_1_2_b,3.220709124450216,54.207360572061191,0.392146083388096,0.074784667147224,0.009238812210313,0.330384513666819,0.291939476173676,0.008234324788573,38.934848730944410,0.444884739244040,0.082803884066340,0.008642830565429,0.583569471615775,0.281243062688155,0.007917081766615,37.082092090237609,0.434556210053441,0.078868219732039,0.009795740050217,0.585445167316746,0.292659551751602,0.009078056675100,34.547366245084788,0.425443977170365,0.186361959401334,0.009169717217480,0.661176805064509,0.178616164630578,0.008546318737747,True,True,True,0.981548422670649,11.872927155406700,100.249461240644123,-38.377008641396806,-1.251860201909622,1777.456736840536450,39.442104723350624,8.407107368836563,45.032318766432127,13.731388609616900
3639,0.446170159513731,0.633305881248124,2,16.547253419021558,1,Line_1_2_a,2.927804765203036,17.376916464000082,0.361872447535679,0.050000000000000,0.009441534751221,0.603463547219952,0.289311996107431,0.006645494000519,35.400068152689215,0.440389165458929,0.068895119531049,0.009580891682358,0.648821070845449,0.148996136839136,0.007635366808553,10.442058349663045,0.416690982637959,0.077880718492882,0.008689765009541,0.674199372787215,0.115377216260017,0.005640894794880,52.452244758325122,0.426866604291576,0.182855057774620,0.009225565017398,0.198995321372832,0.298037649439559,0.009194293348990,False,True,False,0.970085798153380,64.844129689696530,1210.714247917846478,18.524470496328220,3.917967795923168,2346.044740954517692,47.032824879696392,5.004171312707886,40.091204949406801,13.756091097342283
3640,0.285725617136140,0.786334812756963,3,68.455269083909670,0,Line_2_3_a,1.171715303910153,47.065132189419423,0.423794107356992,0.188887457947119,0.009104122244964,0.360771900300335,0.108564618844308,0.006361072749024,23.339610523874907,0.359732280293190,0.186943011198694,0.009569554012133,0.361494799944244,0.215284166383578,0.009393273269873,20.999629744105079,0.406083282721814,0.050000000000000,0.009725706559005,0.526535536725137,0.134109820165007,0.006251110387501,53.721798690835513,0.362264135547347,0.127702308788511,0.008951043717523,0.332368329782029,0.216767322064003,0.005988424019944,True,False,True,1.011087533125551,133.526657064772621,3018.072408224998981,2.515333014491816,-17.608358284483863,4843.289553070796501,32.866621245080218,7.261913110344405,36.960076695028221,-5.841545540048978
3641,0.306651926158418,0.548109454652277,0,31.413932174206881,2,Line_1_2_a,2.475093700473324,20.170414463058989,0.405208884589593,0.063351171551037,0.009195743183170,0.151265183436560,0.201830508424323,0.007355005072296,37.198814254561000,0.447899710179054,0.153482835011567,0.009481579002674,0.631820191287269,0.190772725622215,0.005834972137252,19.398550036239875,0.350980385160016,0.135617610805299,0.008892183732410,0.182858321680496,0.294564901852283,0.009231740785970,55.215208343944354,0.448021739971348,0.188907219029399,0.009983705299952,0.437521568429224,0.175544152231104,0.008298892346966,False,True,True,1.026091340390664,-80.783603199320282,127.625280678723101,-33.083199157784534,12.444774242406275,3524.639041919700048,29.420862688645421,15.064724577093592,42.434728421450977,5.399850137261897
3642,0.415667110027757,0.789663312728668,2,78.167402947524380,0,Line_1_2_b,0.677357131646058,37.637138953582095,0.392342181146088,0.137015739233869,0.009743516724303,0.276995339743267,0.272091863410165,0.009745451749425,52.681319310451997,0.385832137429008,0.126335686342021,0.009445717038815,0.359198946159376,0.138102939683866,0.005527069507504,39.777077203800403,0.395261442391467,0.057850878556974,0.009867833331862,0.168184408097701,0.192193508650907,0.008552929619925,36.680451484070325,0.382060761115322,0.050000000000000,0.009949194495489,0.666775342135879,0.136963595869032,0.009717458613665,False,True,False,0.962437506245682,-131.342707718050633,2662.011220682692965,31.665857065679333,1.700052347096207,685.132403370405655,26.945574836178896,9.167000248981104,48.497930925070719,10.509630788058091
3643,0.213334394913150,0.450355182905399,3,67.877887861301318,0,Line_1_2_a,9.780776454110978,20.000722284522503,0.366417246321566,0.050000000000000,0.008648566923626,0.296624228079520,0.189135511076781,0.007910161935335,54.451240869708350,0.402083424111438,0.176474124763322,0.009235385863454,0.419237830032876,0.104149032732974,0.005539340439577,38.822478111755416,0.439855491751043,0.157438181039182,0.009423772356863,0.575369183090922,0.212058712922304,0.008872028940034,13.245597050880500,0.364136553203801,0.095534479708537,0.009903080993432,0.684942042087988,0.183969785740725,0.008158471935959,False,False,False,1.036245072001947,24.698002990158127,1728.705734996462752,-0.282271305071880,19.013372317848763,1166.430805063982461,30.565128530484255,11.318897831661850,43.216201243618087,-13.471028150398489
3644,0.388418381704221,0.771000051413488,0,13.887530148974580,2,Line_2_3_b,8.695800839721779,39.249819257917274,0.412552928381163,0.146132228468486,0.008535728223845,0.253177242652622,0.151860877691751,0.006780069430194,51.915042442056894,0.380055721842870,0.161868320593221,0.009398154005073,0.479715369180021,0.133726430238497,0.006647512840425,28.193836645315329,0.416354957553388,0.191229683365113,0.009982951537445,0.461616073255955,0.112108759303925,0.006218473942314,48.639023096167193,0.379669000010919,0.050000000000000,0.008667148212048,0.514730976015019,0.293795649662633,0.009312785908326,True,False,False,0.977490256037928,10.401132477035304,4575.913912219588383,-45.613346003741206,19.039859443798647,4374.316515908851215,46.307221993914077,18.722441922327967,47.623733054078599,9.229843098228866
3645,0.262892433161454,0.771745486220598,3,83.925740645005476,2,Line_1_2_a,3.925088325743443,30.294600775581863,0.370222113096082,0.054517125633096,0.009686931879581,0.222732810774381,0.202130033208528,0.007801717965372,40.586635867302633,0.433648293692039,0.068158528741049,0.008638090265096,0.699641097212821,0.266874317426648,0.007235442750634,37.205469033286604,0.401263345375013,0.087596614522305,0.008694759532828,0.201444010309921,0.250776728808866,0.006900009200082,47.337067121187125,0.374590588446691,0.194924218556614,0.009094717932117,0.171913289199102,0.163820248271267,0.005221016218314,True,True,True,0.991338603017629,-8.358884734125724,3078.951972238924100,8.895154247881820,2.175729200000568,2538.756277254144152,48.566913163624633,10.577817379874260,36.737401693754151,-9.893908602285521
3646,0.393727031362833,0.516083388619608,1,0.609864356907774,0,Line_1_2_a,5.974464674587512,35.606997289368735,0.399221409829256,0.103880015395181,0.009155602904450,0.659929674172987,0.110284515652324,0.005349470590462,26.339664260143575,0.353205690008393,0.050000000000000,0.008973088979991,0.338614423880956,0.194409420722592,0.007177650927807,33.961169479159295,0.396219987661884,0.191355243951237,0.008865069970644,0.698197315647403,0.158437941467009,0.009135802402663,18.104214193995180,0.442095752308657,0.053921914905548,0.009214758758338,0.269386630454669,0.111842775876775,0.005064570348679,False,True,False,0.995903367056579,85.490675765612991,1949.098906108288702,11.558461392505514,-8.220231477920974,4224.773892214801890,40.436958000568815,-13.712366845474348,20.486192197718168,-13.270614077968554
3647,0.215521901801795,0.338652888520799,3,96.776426163398483,1,Line_1_2_a,7.866644945221646,59.311460625838414,0.403951628578423,0.142461707696232,0.009672323660227,0.209180540771036,0.260981408041701,0.005490541714445,12.223050967689559,0.351769161973540,0.063602008107044,0.009321730192501,0.693293525040425,0.265380461218511,0.007522156727155,50.071026997322633,0.422940109372162,0.061848133206003,0.008613211848278,0.380486491403103,0.260867003457264,0.006217041415365,54.700804120676651,0.364470098404667,0.180787907483671,0.009516329102373,0.535681877611780,0.268934598972486,0.006305655863056,False,False,False,1.036414707115052,-0.103671732937016,4235.298155293577111,29.755475806649301,8.457858319702499,4736.006063752362024,42.581254542438685,4.622541690828648,48.221348833578155,6.527900854247292
3648,0.485435817701905,0.709934084385016,1,60.516861864427327,2,Line_2_3_a,9.859964435565798,25.723890435528190,0.352539839289179,0.091126805490325,0.009947594449660,0.552059101125367,0.199509872739628,0.008931230982884,33.740186717070145,0.366337211351356,0.050000000000000,0.009385510738667,0.240248725054057,0.127415862865526,0.005858467786325,56.592543758171473,0.389265725763039,0.061576897780540,0.009736730817222,0.230185455617566,0.105565620512230,0.009370508574749,32.644628967121903,0.387788748289501,0.185732474065313,0.009932618732971,0.337094715666499,0.264615100311752,0.005930351650255,False,False,False,0.991639648602236,25.702299869156153,1621.464684053019937,-12.206365805199615,-4.697329436813140,3550.538519937390447,37.808459769364518,1.355460404264171,32.650256656174975,-19.581874131152148
3649,0.255057591644746,0.626783498992219,2,44.556929351244491,2,Line_2_3_a,8.222027707322340,44.814322305575743,0.375503148234170,0.139222817968593,0.009638820707053,0.261424802900814,0.122567725973584,0.008259037640071,36.583089216274871,0.376171923439637,0.119056225542240,0.008936794186210,0.388536061199538,0.171608683959123,0.005824009261607,15.963285191620866,0.423596539557949,0.056220251718116,0.009813976837485,0.330858488232498,0.218138944942313,0.005293926404529,40.800281112062954,0.432250119529109,0.113039803624552,0.008631892917138,0.577899074431954,0.235046410707839,0.006962398137149,False,False,False,0.954281113849556,66.151387930651168,3266.470821507810797,17.762507780058812,-2.744396588862188,4093.128726994701537,37.527070899564976,-17.008532290499055,21.225001916587395,-1.294701000502489
3650,0.210275004222089,0.372593236812461,2,66.628175464595387,2,Line_2_3_b,5.870609481659097,53.006781353755258,0.420631887284418,0.140131690715063,0.009901961676746,0.670477413366180,0.140489000042849,0.005280345060615,16.905667768271190,0.362382388205477,0.079482791225724,0.009130957677284,0.254973893728827,0.218943536978418,0.007248296864024,24.771151092271907,0.363492439538834,0.166198142538347,0.009493963228507,0.151076064829497,0.131981616408004,0.006101269154269,24.847315103255447,0.352399376915327,0.050000000000000,0.009646077056578,0.532804714804550,0.217783131079626,0.006510589122969,True,False,True,0.977602069996341,66.331852205077695,4781.229927480708284,4.426887686286484,12.507079909580156,3473.765510369370986,37.920351620262522,-19.255278547771688,20.588380444145489,-7.077239954795914
3651,0.403487846851008,0.497294411236085,1,10.608183318362496,2,Line_2_3_b,9.959118767415683,57.372011329214267,0.432282590428759,0.130706029541526,0.009081747164610,0.340099961089895,0.145796883822769,0.009353471812328,42.002452579346176,0.367456608356011,0.141780977331140,0.008737929157026,0.646223222674622,0.175921892579881,0.008041694746065,32.058248331480513,0.351793145019608,0.120292292329697,0.009173901681499,0.558451629058800,0.252256236498735,0.009241626561384,25.094352428836110,0.396325663693658,0.134868984922438,0.009989862081992,0.503951254701552,0.251468924502014,0.007898002732987,True,False,False,1.048600832967639,-24.024994229116231,4553.817788194191962,39.004869150394200,3.899297284432883,2833.633178561456134,31.049275348463400,-8.585987307555882,33.706519573237678,-10.963370289192120
3652,0.355778976466829,0.365719643816345,2,41.751393470114714,1,Line_2_3_a,6.738699172049921,15.107650442359168,0.369923698575025,0.167300302797273,0.009844208313183,0.653235124306849,0.151507646501298,0.009478078434448,21.976618110399343,0.362569231697694,0.194378240243908,0.009186560145914,0.193119310759054,0.103278562262512,0.007716123098891,55.004862520278323,0.384058928308505,0.119684486592981,0.008845075009933,0.440487589932243,0.112592956466984,0.005393001591334,38.207837338040314,0.448407373210562,0.079829751955662,0.009615364419227,0.490270097536956,0.262221659897264,0.005744784330343,False,False,True,0.955076467355614,-99.135447092212502,3944.395614471015961,-14.029697806289285,-15.889419141066238,3133.230534555072609,41.651636619732152,-1.800466441822017,31.945102397213084,-2.335191989262292
3653,0.289468207640654,0.637023682313740,2,23.548768237186223,0,Line_1_2_a,0.987217898360147,54.263311946724961,0.396672064553160,0.105170223442977,0.009285369152801,0.427819211800605,0.280452801145067,0.006931419025647,24.332019768657627,0.391427580264959,0.050000000000000,0.009486211579075,0.634264350756132,0.190558542084613,0.006146278982916,42.011522564804125,0.430231860875503,0.097570108191991,0.009738473847647,0.493824091501830,0.151236041773465,0.009773724552977,43.666852923590959,0.354369342308767,0.060771362821484,0.009319160209631,0.424498692798872,0.208401826109845,0.006474437812829,True,True,False,0.969240904635729,172.031186343945791,3521.206997813364978,38.666364214947642,10.518815756528420,1001.861612095284386,21.838591453386528,-10.323356919844468,40.474211360773040,17.468320019762096
3654,0.370624855131062,0.434640480537959,0,38.814935358652896,1,Line_2_3_b,5.169122897112992,35.188637035349686,0.384406490428332,0.188714643476459,0.009384065800543,0.255792711542459,0.265216317245122,0.005615916970356,41.165952217245646,0.425809933410646,0.059437194262149,0.009248230866980,0.521341261785274,0.143503572636422,0.006120212092288,39.208775433375365,0.370354246631974,0.076955484068875,0.009798061115452,0.365986985583897,0.207975613403500,0.008579131614464,50.708742903478722,0.374148992506623,0.148573701649348,0.009677338918678,0.561473333031601,0.241015584144758,0.007823966771937,True,True,False,1.018946955181587,179.912467361643991,966.828301084409645,1.146636376060343,1.374798071997855,4940.260051331750219,36.306538126341394,-6.164373330435930,43.087782526498202,-5.495658907700594
3655,0.418908883800410,0.477449593382942,3,46.077306138765216,2,Line_2_3_a,6.828849359128175,49.503178019195566,0.357882733919737,0.054624760284160,0.008939336382490,0.620057530964151,0.165289247488178,0.006759259690584,33.986794278434658,0.435608847463141,0.077085347722063,0.009613247789503,0.400284027533337,0.276248995832556,0.008026997667518,46.888782883041848,0.374567138623715,0.050000000000000,0.008834250348944,0.572409066186451,0.247790145040631,0.007474538777923,35.822611220824939,0.412855622511627,0.050000000000000,0.008923149017922,0.451830743618012,0.163658928296642,0.006946421258507,False,True,False,0.971836505525154,25.674170519048999,4423.706176096762647,-37.756665503445276,0.806521876607178,4283.867558637435650,34.282896822908583,-13.351465608615335,45.224915557824389,15.637932864404192
